sale_id,product_id,warehouse_id,sale_date,quantity_sold,revenue
62409,485,1,2025-11-09,22,12751.64
62410,333,10,2026-01-12,13,9027.07
62411,493,2,2026-06-05,22,1046.76
62412,292,10,2025-01-29,14,14611.94
62413,254,3,2026-11-10,15,18058.05
62414,108,8,2025-07-18,23,16911.9
62415,68,6,2026-03-16,13,12399.53
62416,378,1,2025-06-28,25,7586.0
62417,332,2,2025-02-18,16,909.76
62418,111,6,2026-03-16,15,597.0
62419,292,5,2025-11-30,5,5218.55
62420,453,5,2026-06-20,13,10345.27
62421,186,2,2026-06-15,15,8941.5
62422,384,3,2025-12-16,2,1324.4
62423,90,2,2025-07-07,11,9338.23
62424,340,8,2025-10-11,2,1891.78
62425,336,8,2026-12-10,25,9575.0
62426,60,10,2025-06-22,7,749.98
62427,316,5,2025-04-09,21,17877.51
62428,400,3,2025-06-12,25,7224.5
62429,499,9,2025-08-12,13,4037.67
62430,31,7,2026-09-12,9,5302.44
62431,1,4,2026-06-02,19,714.59
62432,498,1,2025-12-19,5,6200.4
62433,222,5,2025-08-30,2,533.14
62434,403,10,2026-07-30,6,613.8
62435,492,4,2025-08-18,23,11540.25
62436,494,1,2025-11-02,7,6854.54
62437,120,1,2025-01-23,8,2743.68
62438,374,5,2026-07-03,16,292.16
62439,188,3,2026-08-25,9,4327.38
62440,357,3,2026-02-15,25,2409.5
62441,440,6,2026-09-23,14,8523.2
62442,390,9,2025-10-12,12,10386.48
62443,291,9,2025-10-13,9,4470.21
62444,242,5,2026-09-21,7,3660.37
62445,24,2,2026-01-15,18,696.96
62446,272,4,2025-08-07,2,566.1
62447,321,1,2026-12-15,24,10122.24
62448,458,5,2025-05-13,15,3232.95
62449,371,10,2025-12-27,2,2048.32
62450,287,7,2026-07-27,24,9784.08
62451,57,5,2026-09-04,19,10465.96
62452,245,7,2025-02-19,6,1472.52
62453,388,7,2026-03-26,20,17037.6
62454,94,1,2025-09-30,23,28405.46
62455,164,1,2026-06-21,7,1073.45
62456,49,5,2025-01-05,5,2202.1
62457,462,1,2025-04-27,9,1247.76
62458,71,2,2026-10-28,17,7411.15
62459,25,5,2026-07-14,21,18506.88
62460,212,8,2025-05-19,20,10624.2
62461,192,9,2026-02-15,19,25332.32
62462,282,6,2026-10-19,25,8561.5
62463,421,1,2026-05-26,6,1313.34
62464,367,9,2026-03-05,17,7820.68
62465,489,4,2026-08-13,12,8687.4
62466,180,1,2026-10-16,24,25408.56
62467,285,1,2025-11-14,12,3455.76
62468,361,10,2026-01-13,10,5010.8
62469,112,5,2026-11-16,13,11551.54
62470,424,10,2026-11-04,23,5828.43
62471,378,8,2026-12-22,17,5158.48
62472,390,9,2026-11-18,9,7789.86
62473,430,6,2025-05-18,19,18664.08
62474,351,2,2026-09-10,24,12322.8
62475,270,3,2025-04-26,8,2212.56
62476,50,4,2025-06-04,2,586.04
62477,92,4,2025-03-26,9,2013.57
62478,456,6,2025-03-12,10,1153.3
62479,393,9,2025-11-07,1,320.39
62480,408,1,2025-02-04,3,2643.78
62481,402,7,2026-03-03,15,2739.0
62482,443,3,2026-04-12,22,5013.8
62483,56,6,2026-02-11,16,18863.84
62484,346,1,2026-02-27,24,12964.08
62485,379,6,2025-11-25,13,8821.8
62486,364,4,2025-05-12,12,579.48
62487,399,6,2026-03-15,2,1782.68
62488,447,1,2026-10-22,13,12496.9
62489,496,3,2025-01-22,14,2127.72
62490,443,5,2025-05-07,11,2506.9
62491,223,4,2026-09-26,24,10701.84
62492,255,6,2026-03-07,24,13524.24
62493,76,5,2025-08-30,5,3338.95
62494,164,2,2026-07-15,17,2606.95
62495,450,5,2026-11-13,22,19673.72
62496,78,3,2026-12-07,10,5479.0
62497,64,6,2025-03-17,16,1934.56
62498,363,1,2026-06-30,25,13051.5
62499,57,9,2025-01-07,22,12118.48
62500,354,6,2025-10-31,5,1877.6
62501,381,10,2026-01-26,12,11948.4
62502,3,8,2026-11-19,7,3004.26
62503,27,1,2026-10-22,25,17263.75
62504,150,10,2025-10-23,21,7422.03
62505,148,1,2026-04-11,3,1427.52
62506,396,5,2025-05-01,14,10813.74
62507,161,3,2026-04-20,3,1678.89
62508,296,8,2026-11-12,12,10811.28
62509,37,3,2025-07-03,17,16941.52
62510,313,5,2026-02-12,9,7655.94
62511,76,7,2025-08-08,13,8681.27
62512,412,5,2025-03-15,23,21022.92
62513,87,4,2026-12-02,24,26475.84
62514,420,7,2026-01-12,12,1794.24
62515,489,7,2025-11-24,17,12307.15
62516,58,1,2026-12-23,18,20739.78
62517,212,1,2025-03-15,24,12749.04
62518,250,5,2026-11-22,15,4820.1
62519,473,3,2025-09-09,8,1630.88
62520,175,2,2026-11-17,2,327.32
62521,495,6,2026-08-29,4,2857.56
62522,270,4,2026-08-16,14,3871.98
62523,454,7,2025-11-07,1,120.6
62524,66,8,2025-06-25,20,3794.4
62525,360,5,2026-05-22,19,16800.75
62526,129,3,2026-09-11,8,6915.84
62527,378,5,2025-07-11,5,1517.2
62528,379,7,2026-05-18,15,10179.0
62529,94,3,2025-04-04,19,23465.38
62530,243,7,2026-09-11,25,3509.75
62531,98,4,2025-03-11,13,1612.52
62532,187,7,2026-05-24,18,5443.56
62533,290,2,2026-12-16,24,4557.12
62534,178,10,2026-01-05,15,7038.3
62535,28,10,2025-02-01,19,12239.23
62536,38,7,2026-03-07,16,6053.92
62537,425,10,2025-05-29,6,2849.34
62538,402,9,2025-05-12,15,2739.0
62539,247,5,2025-03-01,2,1121.46
62540,406,6,2026-05-04,7,4300.17
62541,47,1,2026-07-16,16,5752.96
62542,318,2,2026-10-24,19,1710.57
62543,92,8,2025-04-24,14,3132.22
62544,9,5,2025-05-25,17,8779.48
62545,130,6,2025-10-16,9,9794.52
62546,401,3,2026-12-13,6,1562.16
62547,169,1,2026-05-05,7,933.17
62548,67,7,2025-02-02,6,2133.12
62549,436,4,2025-12-17,19,9907.93
62550,462,2,2025-02-04,8,1109.12
62551,83,7,2025-12-02,14,3151.54
62552,148,5,2025-07-11,23,10944.32
62553,494,8,2026-07-02,2,1958.44
62554,352,7,2026-04-04,10,779.6
62555,175,8,2025-05-09,11,1800.26
62556,460,5,2026-09-01,8,6663.2
62557,317,6,2026-11-23,1,1274.1
62558,9,5,2025-02-01,20,10328.8
62559,154,10,2025-05-09,2,1000.58
62560,164,7,2026-12-25,17,2606.95
62561,26,2,2026-07-11,6,1003.8
62562,408,5,2025-08-24,8,7050.08
62563,481,7,2025-06-14,12,2387.16
62564,197,5,2025-12-10,11,2521.2
62565,478,2,2026-03-26,21,12749.52
62566,336,3,2025-07-07,24,9192.0
62567,368,4,2026-12-05,11,1123.32
62568,71,2,2025-08-28,3,1307.85
62569,379,8,2026-04-29,1,678.6
62570,55,6,2025-11-02,12,8313.24
62571,61,8,2025-09-28,15,5923.8
62572,262,2,2025-02-04,4,2330.32
62573,450,5,2025-08-09,14,12519.64
62574,409,7,2026-08-15,3,385.53
62575,339,3,2025-02-21,3,1037.58
62576,143,8,2025-04-21,6,1623.0
62577,179,6,2026-12-22,18,6187.32
62578,404,5,2026-05-10,15,479.1
62579,306,1,2025-08-18,25,5123.0
62580,2,7,2025-08-04,1,1090.77
62581,93,4,2026-12-05,3,2044.11
62582,427,8,2025-12-08,18,13498.02
62583,406,4,2026-10-26,8,4914.48
62584,205,3,2025-07-15,14,883.4
62585,192,2,2025-08-10,10,13332.8
62586,6,4,2025-05-31,1,305.04
62587,439,5,2025-10-03,23,266.34
62588,333,5,2026-05-25,8,5555.12
62589,31,10,2026-01-27,24,14139.84
62590,23,6,2025-03-29,16,10274.08
62591,225,10,2026-11-10,19,11162.69
62592,468,8,2025-07-07,18,16261.74
62593,279,5,2026-10-09,9,9036.45
62594,288,9,2025-02-06,20,8319.6
62595,313,9,2026-07-20,18,15311.88
62596,351,7,2025-11-12,21,10782.45
62597,221,10,2025-11-17,4,528.48
62598,322,3,2026-01-11,6,4081.68
62599,451,6,2025-06-29,18,5128.38
62600,209,5,2026-09-10,13,552.63
62601,333,1,2025-03-15,16,11110.24
62602,53,1,2025-12-16,16,1827.84
62603,388,10,2025-02-05,9,7666.92
62604,133,6,2026-03-01,8,6472.16
62605,162,9,2026-05-07,8,607.52
62606,51,2,2025-07-04,11,6266.7
62607,210,2,2026-02-16,14,4600.96
62608,49,8,2026-12-13,24,10570.08
62609,425,6,2025-06-10,11,5223.79
62610,11,2,2026-12-26,15,10876.5
62611,176,2,2026-07-06,15,4460.85
62612,189,2,2025-08-01,21,9562.98
62613,47,10,2025-10-22,19,6831.64
62614,278,2,2025-07-12,17,461.21
62615,443,1,2025-06-26,9,2051.1
62616,343,1,2025-02-25,21,15256.92
62617,133,5,2025-12-21,13,10517.26
62618,34,9,2026-03-22,6,1444.8
62619,410,10,2026-08-01,2,472.48
62620,420,10,2026-12-13,21,3139.92
62621,392,2,2026-06-10,23,4547.79
62622,72,8,2025-05-06,2,254.34
62623,85,4,2025-05-12,5,2635.25
62624,167,2,2025-06-05,21,10323.6
62625,384,10,2026-07-17,15,9933.0
62626,33,3,2026-10-13,14,6838.72
62627,413,3,2025-05-13,7,2825.9
62628,330,6,2026-07-10,12,3065.04
62629,469,5,2026-10-02,25,6677.0
62630,159,10,2026-01-17,5,1930.9
62631,344,9,2026-02-15,20,7703.4
62632,133,7,2025-03-14,19,15371.38
62633,393,8,2025-05-29,20,6407.8
62634,90,9,2025-04-20,11,9338.23
62635,123,8,2025-06-06,23,7103.32
62636,320,3,2026-09-12,7,5295.43
62637,139,9,2026-02-12,11,530.31
62638,313,3,2026-06-17,24,20415.84
62639,424,4,2025-10-22,4,1013.64
62640,419,9,2025-07-29,16,17842.88
62641,53,3,2026-08-11,4,456.96
62642,266,10,2026-04-19,11,4027.98
62643,288,2,2025-10-07,1,415.98
62644,487,8,2026-07-04,16,13171.52
62645,436,1,2026-03-11,10,5214.7
62646,341,9,2025-05-17,14,1005.9
62647,369,3,2026-03-31,18,3840.84
62648,108,4,2026-04-09,3,2205.9
62649,1,9,2025-01-27,16,601.76
62650,437,10,2026-08-01,7,5492.83
62651,169,1,2026-11-25,5,666.55
62652,390,10,2025-03-18,17,14714.18
62653,76,2,2026-02-19,2,1335.58
62654,152,8,2025-04-13,4,224.6
62655,321,9,2025-10-31,4,1687.04
62656,175,6,2025-01-20,17,2782.22
62657,55,1,2026-11-16,5,3463.85
62658,359,1,2025-09-07,18,15373.8
62659,278,5,2025-03-31,17,461.21
62660,419,3,2026-01-15,10,11151.8
62661,127,2,2025-02-21,16,13664.32
62662,231,4,2026-07-05,17,5481.14
62663,368,2,2026-09-14,18,1838.16
62664,207,6,2026-03-26,25,5137.25
62665,136,7,2025-07-18,12,3093.0
62666,290,10,2025-08-11,22,4177.36
62667,484,4,2025-09-15,11,1131.57
62668,358,5,2025-03-21,1,913.55
62669,406,5,2026-05-20,25,15357.75
62670,408,7,2025-03-19,19,16743.94
62671,398,2,2026-11-11,17,962.03
62672,283,10,2025-02-24,23,7977.32
62673,162,9,2025-07-30,16,1215.04
62674,406,10,2026-07-30,22,13514.82
62675,22,4,2025-08-23,19,5020.94
62676,259,2,2026-11-23,19,18151.65
62677,438,10,2025-01-09,22,7661.72
62678,273,9,2025-01-08,3,960.78
62679,208,7,2025-10-30,17,5785.27
62680,95,7,2025-03-21,4,658.2
62681,165,1,2026-02-12,6,1303.2
62682,289,3,2026-11-28,6,2988.12
62683,310,7,2026-07-15,12,7481.88
62684,431,9,2025-01-22,8,898.4
62685,427,3,2026-05-02,14,10498.46
62686,487,4,2025-12-23,24,19757.28
62687,416,8,2025-10-10,15,5598.9
62688,275,8,2026-01-23,11,14068.78
62689,23,1,2026-07-18,14,8989.82
62690,446,8,2025-07-29,11,9719.49
62691,157,4,2026-02-08,14,7111.02
62692,67,3,2025-09-18,11,3910.72
62693,100,2,2025-01-05,12,10660.56
62694,92,5,2026-09-25,11,2461.03
62695,277,9,2026-01-20,6,5282.76
62696,246,10,2026-06-03,23,7681.77
62697,458,5,2025-06-23,21,4526.13
62698,254,8,2025-09-03,11,13242.57
62699,205,9,2026-05-21,4,252.4
62700,39,9,2026-04-11,22,8650.18
62701,102,7,2025-07-26,8,8562.08
62702,110,6,2025-06-24,23,10778.26
62703,316,9,2026-06-15,13,11067.03
62704,179,1,2025-10-07,17,5843.58
62705,212,7,2026-04-10,12,6374.52
62706,426,9,2026-05-20,19,15785.2
62707,425,3,2026-01-22,19,9022.91
62708,236,4,2026-11-17,11,331.43
62709,165,4,2025-11-26,25,5430.0
62710,101,2,2026-06-05,1,11.85
62711,16,7,2026-02-25,16,14757.12
62712,381,1,2025-02-16,22,21905.4
62713,22,9,2025-03-24,13,3435.38
62714,105,10,2025-06-09,17,2460.58
62715,471,10,2025-05-06,19,11595.51
62716,402,4,2026-04-23,13,2373.8
62717,310,8,2026-07-03,4,2493.96
62718,339,4,2026-05-10,15,5187.9
62719,450,4,2026-09-18,25,22356.5
62720,29,7,2026-06-17,16,7473.44
62721,243,10,2026-11-27,15,2105.85
62722,213,9,2026-01-29,12,9619.56
62723,272,6,2026-04-13,5,1415.25
62724,138,6,2026-01-20,1,548.86
62725,240,5,2026-12-07,11,7037.36
62726,464,9,2025-08-08,18,12707.82
62727,262,6,2025-02-03,15,8738.7
62728,406,9,2026-07-17,13,7986.03
62729,372,9,2026-07-05,6,3751.92
62730,206,9,2025-03-17,18,4177.62
62731,58,4,2026-05-01,25,28805.25
62732,432,7,2026-05-24,17,5391.89
62733,161,6,2026-09-03,20,11192.6
62734,15,7,2025-10-03,5,108.2
62735,153,8,2025-05-20,8,5335.04
62736,25,1,2026-10-19,13,11456.64
62737,498,5,2025-07-27,18,22321.44
62738,268,10,2025-11-19,12,5457.72
62739,241,3,2025-03-18,15,16239.9
62740,256,4,2026-11-04,21,6822.69
62741,468,2,2025-12-09,13,11744.59
62742,469,5,2025-08-30,2,534.16
62743,329,3,2026-03-15,16,7198.56
62744,490,4,2025-05-03,7,654.5
62745,90,2,2025-01-25,4,3395.72
62746,4,4,2026-10-14,11,7188.72
62747,9,3,2025-11-30,1,516.44
62748,314,9,2026-10-22,16,8642.88
62749,361,6,2026-07-11,3,1503.24
62750,424,9,2025-10-20,1,253.41
62751,455,5,2025-07-11,24,12611.28
62752,50,9,2025-05-21,3,879.06
62753,291,2,2025-10-19,10,4966.9
62754,23,3,2025-11-29,16,10274.08
62755,146,5,2025-05-11,6,3733.92
62756,125,3,2025-07-07,15,15150.9
62757,171,7,2025-08-20,15,5703.3
62758,48,6,2025-11-26,2,1286.86
62759,416,9,2026-05-10,17,6345.42
62760,171,2,2026-12-19,15,5703.3
62761,206,4,2026-02-17,4,928.36
62762,118,4,2025-09-08,8,546.0
62763,468,7,2025-08-13,12,10841.16
62764,85,6,2025-11-27,1,527.05
62765,425,6,2026-03-10,15,7123.35
62766,418,2,2026-12-02,7,5565.21
62767,289,8,2026-04-21,24,11952.48
62768,43,5,2026-06-10,11,7435.89
62769,435,4,2025-11-24,22,6958.82
62770,405,6,2025-04-04,24,8720.64
62771,210,9,2026-10-11,25,8216.0
62772,319,6,2025-07-08,18,19073.52
62773,381,8,2026-09-11,19,18918.3
62774,297,7,2025-05-02,19,3532.29
62775,147,3,2025-08-16,17,1453.16
62776,78,1,2025-01-07,25,13697.5
62777,185,10,2026-09-06,15,6869.25
62778,189,8,2025-10-05,19,8652.22
62779,291,2,2026-04-17,18,8940.42
62780,246,2,2026-11-28,19,6345.81
62781,493,6,2026-01-20,21,999.18
62782,325,7,2025-07-10,9,3911.4
62783,428,5,2026-09-17,17,4908.24
62784,174,8,2026-07-23,4,971.4
62785,69,7,2025-08-17,9,7039.53
62786,396,4,2026-11-27,7,5406.87
62787,254,5,2026-08-18,1,1203.87
62788,282,7,2026-01-20,6,2054.76
62789,79,5,2026-02-09,12,6339.96
62790,64,3,2025-12-16,19,2297.29
62791,19,9,2025-04-28,13,441.35
62792,444,7,2026-05-13,1,170.4
62793,300,9,2026-01-12,14,9963.8
62794,469,6,2025-01-04,16,4273.28
62795,76,6,2026-08-03,21,14023.59
62796,61,10,2026-03-22,13,5133.96
62797,271,1,2026-06-16,5,1290.75
62798,361,3,2025-04-24,5,2505.4
62799,46,4,2026-03-25,8,5081.68
62800,485,1,2026-08-20,12,6955.44
62801,399,4,2025-07-19,1,891.34
62802,287,8,2025-01-23,4,1630.68
62803,464,10,2026-08-30,19,13413.81
62804,334,6,2025-05-05,20,11279.8
62805,291,4,2025-06-02,21,10430.49
62806,423,6,2026-02-05,16,9365.6
62807,488,3,2025-03-06,16,801.92
62808,173,8,2026-08-08,11,383.35
62809,175,1,2026-08-12,8,1309.28
62810,225,1,2025-01-21,9,5287.59
62811,375,7,2025-02-15,2,1440.02
62812,153,6,2025-01-03,12,8002.56
62813,162,2,2026-02-09,24,1822.56
62814,401,5,2025-06-06,5,1301.8
62815,97,5,2026-03-10,6,3531.06
62816,168,1,2026-07-18,2,984.88
62817,205,3,2026-04-10,24,1514.4
62818,178,9,2026-01-31,3,1407.66
62819,199,2,2026-12-29,22,16890.28
62820,147,7,2025-08-19,22,1880.56
62821,164,8,2025-01-13,9,1380.15
62822,394,4,2025-05-20,16,1409.44
62823,341,4,2026-12-09,12,862.2
62824,93,5,2026-06-27,15,10220.55
62825,190,5,2025-03-12,18,17352.54
62826,450,10,2025-12-04,20,17885.2
62827,340,3,2025-11-08,21,19863.69
62828,483,1,2025-09-11,2,2497.0
62829,184,1,2025-03-25,5,6421.55
62830,355,3,2026-07-22,18,366.3
62831,80,1,2026-11-06,20,4195.8
62832,281,5,2026-05-26,12,5033.88
62833,294,6,2026-07-06,4,38.12
62834,386,7,2025-06-12,23,16728.82
62835,1,2,2026-10-31,6,225.66
62836,450,10,2026-09-21,12,10731.12
62837,303,7,2025-04-06,6,2882.52
62838,417,10,2026-01-13,23,8131.42
62839,395,1,2025-06-13,18,17452.26
62840,177,5,2026-12-22,23,23210.45
62841,119,10,2026-06-08,12,1948.32
62842,453,4,2026-10-03,4,3183.16
62843,331,6,2026-04-11,5,1281.55
62844,134,3,2026-05-08,12,2148.84
62845,337,7,2026-06-07,1,1097.02
62846,189,6,2025-06-19,23,10473.74
62847,188,9,2025-12-24,19,9135.58
62848,188,3,2026-09-03,16,7693.12
62849,447,6,2025-01-30,19,18264.7
62850,341,4,2026-05-21,4,287.4
62851,353,5,2025-08-13,14,9778.72
62852,219,8,2025-03-23,12,5391.6
62853,387,5,2025-07-15,14,1472.66
62854,208,3,2026-07-12,18,6125.58
62855,441,9,2025-06-27,15,12332.4
62856,30,8,2026-05-12,21,15329.58
62857,218,3,2026-10-14,11,7213.58
62858,496,8,2025-02-20,20,3039.6
62859,155,7,2025-08-02,8,580.08
62860,329,3,2025-06-11,9,4049.19
62861,231,6,2025-11-25,2,644.84
62862,482,6,2026-10-03,19,7826.86
62863,345,1,2026-06-21,19,8219.78
62864,389,8,2025-05-12,5,1804.95
62865,291,10,2025-04-01,24,11920.56
62866,150,8,2026-12-24,15,5301.45
62867,29,6,2026-09-14,10,4670.9
62868,247,2,2026-07-13,5,2803.65
62869,470,7,2026-02-27,10,5376.0
62870,386,3,2025-07-12,14,10182.76
62871,458,9,2026-04-11,5,1077.65
62872,477,2,2025-04-04,8,612.16
62873,369,9,2026-01-10,22,4694.36
62874,396,1,2025-01-05,19,14675.79
62875,215,3,2026-09-28,3,2658.72
62876,125,2,2025-05-27,15,15150.9
62877,144,4,2026-11-19,2,1129.76
62878,213,8,2025-09-25,6,4809.78
62879,23,7,2025-04-01,11,7063.43
62880,246,10,2026-05-27,9,3005.91
62881,29,1,2026-08-23,8,3736.72
62882,189,1,2026-06-07,23,10473.74
62883,254,2,2025-04-13,8,9630.96
62884,147,5,2026-09-23,17,1453.16
62885,420,2,2025-10-20,1,149.52
62886,103,10,2026-09-09,7,4056.5
62887,92,6,2025-10-10,24,5369.52
62888,4,9,2026-02-16,15,9802.8
62889,325,8,2025-10-12,10,4346.0
62890,117,10,2026-12-16,25,5229.25
62891,192,10,2026-04-18,18,23999.04
62892,393,6,2025-08-15,25,8009.75
62893,241,3,2026-11-10,19,20570.54
62894,314,6,2025-12-06,9,4861.62
62895,377,2,2025-04-18,25,11915.75
62896,476,1,2025-08-31,13,10823.93
62897,38,5,2026-08-06,6,2270.22
62898,206,5,2026-05-15,7,1624.63
62899,57,5,2026-03-24,18,9915.12
62900,234,6,2025-10-29,19,2639.86
62901,173,10,2026-10-08,25,871.25
62902,354,8,2026-04-16,18,6759.36
62903,179,8,2025-04-30,22,7562.28
62904,64,7,2025-02-05,22,2660.02
62905,208,4,2025-02-18,12,4083.72
62906,483,9,2026-03-12,20,24970.0
62907,431,4,2025-12-20,20,2246.0
62908,484,1,2026-09-05,22,2263.14
62909,188,5,2026-02-04,14,6731.48
62910,220,10,2026-07-24,23,10675.91
62911,217,1,2025-08-09,18,2980.44
62912,218,7,2025-08-13,4,2623.12
62913,360,7,2025-01-08,5,4421.25
62914,490,2,2026-10-15,11,1028.5
62915,105,4,2025-01-20,8,1157.92
62916,244,2,2025-07-30,9,1806.39
62917,47,7,2026-06-01,22,7910.32
62918,294,5,2025-03-13,3,28.59
62919,108,1,2026-08-26,3,2205.9
62920,223,2,2026-02-20,12,5350.92
62921,483,9,2025-09-27,7,8739.5
62922,197,3,2025-11-03,4,916.8
62923,271,3,2025-01-25,25,6453.75
62924,37,2,2025-06-18,24,23917.44
62925,252,6,2025-09-26,16,2904.32
62926,114,5,2026-09-28,17,813.62
62927,154,6,2025-07-10,9,4502.61
62928,234,1,2026-08-08,17,2361.98
62929,429,1,2025-07-05,13,2805.27
62930,299,5,2026-04-20,10,12639.6
62931,145,4,2025-07-06,23,16945.02
62932,481,3,2026-02-21,6,1193.58
62933,187,5,2026-07-03,8,2419.36
62934,67,4,2026-03-16,7,2488.64
62935,401,5,2026-03-11,15,3905.4
62936,8,2,2026-03-09,17,7941.55
62937,68,9,2026-04-11,21,20030.01
62938,260,2,2026-12-21,16,2021.76
62939,269,7,2026-03-19,25,8429.25
62940,122,7,2026-12-07,12,5196.84
62941,428,2,2025-08-24,17,4908.24
62942,245,3,2026-07-06,15,3681.3
62943,341,6,2026-07-03,3,215.55
62944,412,4,2025-11-15,21,19194.84
62945,27,3,2026-11-20,16,11048.8
62946,93,4,2026-11-04,16,10901.92
62947,182,6,2026-08-02,10,7307.8
62948,221,10,2025-04-25,22,2906.64
62949,448,4,2026-03-31,6,6424.26
62950,33,3,2025-08-30,17,8304.16
62951,177,9,2026-04-26,12,12109.8
62952,199,9,2026-04-06,13,9980.62
62953,365,3,2026-04-04,16,2109.6
62954,488,2,2025-05-12,24,1202.88
62955,353,2,2025-01-18,15,10477.2
62956,410,1,2026-07-09,1,236.24
62957,460,10,2025-10-29,16,13326.4
62958,63,5,2025-12-28,10,6157.0
62959,261,8,2025-03-10,18,3899.52
62960,226,6,2026-01-24,15,12603.6
62961,392,1,2025-01-30,5,988.65
62962,49,3,2026-11-10,1,440.42
62963,172,5,2026-06-08,16,7781.76
62964,146,2,2026-08-27,5,3111.6
62965,159,1,2025-11-17,18,6951.24
62966,174,4,2026-07-10,20,4857.0
62967,360,4,2025-02-28,17,15032.25
62968,41,5,2025-04-11,22,10052.9
62969,410,6,2025-09-18,16,3779.84
62970,53,2,2026-01-20,1,114.24
62971,245,3,2025-06-01,11,2699.62
62972,494,3,2026-05-28,25,24480.5
62973,234,10,2025-11-03,25,3473.5
62974,475,7,2025-02-19,3,948.96
62975,67,8,2025-06-14,18,6399.36
62976,17,7,2025-04-01,10,13600.3
62977,406,3,2026-04-30,7,4300.17
62978,247,1,2025-04-19,25,14018.25
62979,139,9,2026-08-23,4,192.84
62980,20,7,2025-01-03,3,2754.09
62981,223,3,2025-08-25,22,9810.02
62982,254,3,2026-11-22,14,16854.18
62983,381,4,2025-08-01,1,995.7
62984,255,10,2026-07-27,15,8452.65
62985,172,6,2025-03-14,17,8268.12
62986,360,7,2026-06-29,2,1768.5
62987,239,7,2026-03-17,3,52.98
62988,411,4,2025-11-04,3,1761.09
62989,199,9,2026-12-09,15,11516.1
62990,295,7,2026-01-24,21,432.18
62991,233,4,2025-03-10,4,2350.84
62992,188,3,2025-09-28,22,10578.04
62993,319,6,2025-09-21,21,22252.44
62994,154,7,2026-02-08,20,10005.8
62995,390,5,2025-02-27,25,21638.5
62996,275,8,2026-12-06,19,24300.62
62997,176,6,2026-08-13,10,2973.9
62998,44,8,2026-04-19,3,3691.53
62999,337,2,2025-07-07,12,13164.24
63000,192,7,2025-03-24,7,9332.96
63001,315,1,2025-08-27,1,751.96
63002,82,8,2026-12-05,14,1221.08
63003,101,10,2026-05-21,15,177.75
63004,350,9,2025-09-07,10,2198.1
63005,65,9,2025-09-30,5,556.35
63006,194,7,2025-07-31,14,4535.3
63007,143,8,2025-12-26,7,1893.5
63008,405,2,2026-12-16,22,7993.92
63009,135,4,2025-02-09,1,501.23
63010,2,10,2026-04-10,23,25087.71
63011,100,2,2025-08-20,25,22209.5
63012,389,1,2026-07-27,17,6136.83
63013,405,7,2026-02-07,5,1816.8
63014,469,3,2026-02-08,3,801.24
63015,384,4,2026-09-07,12,7946.4
63016,456,5,2026-11-04,16,1845.28
63017,238,3,2026-04-12,2,311.5
63018,224,9,2026-04-23,16,6347.68
63019,354,5,2025-07-22,22,8261.44
63020,46,6,2025-01-27,3,1905.63
63021,248,6,2025-09-10,4,1376.08
63022,102,4,2026-12-01,1,1070.26
63023,227,10,2025-12-06,1,495.31
63024,22,6,2025-07-06,8,2114.08
63025,84,1,2026-03-23,14,162.96
63026,328,3,2025-09-06,5,2456.25
63027,109,6,2026-08-07,12,1477.08
63028,472,4,2025-05-28,8,5301.84
63029,215,8,2026-01-17,9,7976.16
63030,49,8,2025-06-21,14,6165.88
63031,17,1,2025-12-11,14,19040.42
63032,222,4,2026-03-06,18,4798.26
63033,412,6,2025-04-26,21,19194.84
63034,52,9,2025-02-16,16,7761.6
63035,231,4,2026-06-07,14,4513.88
63036,489,4,2025-08-29,12,8687.4
63037,500,10,2026-11-25,18,4732.56
63038,236,5,2026-07-24,15,451.95
63039,391,10,2026-09-12,14,14075.88
63040,341,10,2025-06-21,18,1293.3
63041,491,1,2025-09-26,11,3090.01
63042,440,6,2026-05-04,21,12784.8
63043,37,9,2025-11-13,24,23917.44
63044,386,9,2026-06-28,8,5818.72
63045,125,8,2025-02-27,23,23231.38
63046,497,4,2025-07-31,5,2910.4
63047,167,4,2025-03-12,21,10323.6
63048,234,6,2026-10-18,12,1667.28
63049,67,10,2025-12-17,17,6043.84
63050,240,2,2025-12-27,2,1279.52
63051,51,6,2025-07-18,6,3418.2
63052,71,5,2025-08-23,16,6975.2
63053,364,10,2025-12-22,10,482.9
63054,167,7,2026-11-15,2,983.2
63055,384,4,2025-07-22,17,11257.4
63056,30,9,2025-11-17,16,11679.68
63057,179,3,2026-05-11,13,4468.62
63058,390,1,2026-10-27,22,19041.88
63059,484,7,2026-08-31,9,925.83
63060,86,6,2026-11-23,24,4888.08
63061,66,6,2025-12-09,4,758.88
63062,479,5,2026-01-10,22,10255.96
63063,310,9,2025-11-09,15,9352.35
63064,28,3,2026-12-17,14,9018.38
63065,369,2,2025-01-18,13,2773.94
63066,267,1,2026-11-09,23,27356.89
63067,388,3,2025-08-13,23,19593.24
63068,412,1,2025-08-06,1,914.04
63069,386,1,2025-06-18,6,4364.04
63070,49,1,2025-01-28,24,10570.08
63071,41,8,2026-03-19,1,456.95
63072,238,10,2025-09-10,14,2180.5
63073,104,5,2025-11-20,4,586.56
63074,283,2,2025-06-19,24,8324.16
63075,157,9,2025-05-05,21,10666.53
63076,101,10,2025-11-01,6,71.1
63077,185,4,2025-03-29,25,11448.75
