inventory_id,product_id,warehouse_id,stock_on_hand,last_updated
1807,2,2,757,2026-01-15
1808,74,1,876,2026-01-15
1809,122,5,228,2026-01-15
1810,12,9,725,2026-01-15
1811,219,8,235,2026-01-15
1812,126,6,564,2026-01-15
1813,378,5,598,2026-01-15
1814,39,9,388,2026-01-15
1815,175,2,531,2026-01-15
1816,181,5,22,2026-01-15
1817,425,2,380,2026-01-15
1818,224,10,648,2026-01-15
1819,311,10,616,2026-01-15
1820,137,7,675,2026-01-15
1821,132,10,374,2026-01-15
1822,481,4,168,2026-01-15
1823,19,5,640,2026-01-15
1824,27,10,655,2026-01-15
1825,4,3,14,2026-01-15
1826,77,8,169,2026-01-15
1827,132,3,77,2026-01-15
1828,116,5,980,2026-01-15
1829,448,4,153,2026-01-15
1830,250,2,84,2026-01-15
1831,499,6,229,2026-01-15
1832,214,2,994,2026-01-15
1833,278,9,243,2026-01-15
1834,219,7,252,2026-01-15
1835,179,3,181,2026-01-15
1836,402,7,489,2026-01-15
1837,339,6,983,2026-01-15
1838,268,10,778,2026-01-15
1839,204,6,205,2026-01-15
1840,135,1,870,2026-01-15
1841,293,10,546,2026-01-15
1842,260,7,98,2026-01-15
1843,62,10,328,2026-01-15
1844,330,10,17,2026-01-15
1845,87,3,968,2026-01-15
1846,77,6,266,2026-01-15
1847,38,7,190,2026-01-15
1848,159,6,25,2026-01-15
1849,65,4,535,2026-01-15
1850,413,8,843,2026-01-15
1851,259,1,462,2026-01-15
1852,204,2,818,2026-01-15
1853,366,5,879,2026-01-15
1854,273,10,925,2026-01-15
1855,355,5,359,2026-01-15
1856,291,2,614,2026-01-15
1857,303,2,268,2026-01-15
1858,297,5,702,2026-01-15
1859,470,3,574,2026-01-15
1860,61,4,13,2026-01-15
1861,84,6,412,2026-01-15
1862,60,5,361,2026-01-15
1863,355,8,54,2026-01-15
1864,371,7,260,2026-01-15
1865,351,10,743,2026-01-15
1866,197,4,235,2026-01-15
1867,279,9,663,2026-01-15
1868,491,5,392,2026-01-15
1869,407,7,668,2026-01-15
1870,307,8,766,2026-01-15
1871,400,8,314,2026-01-15
1872,418,4,842,2026-01-15
1873,123,7,958,2026-01-15
1874,370,9,566,2026-01-15
1875,123,5,843,2026-01-15
1876,69,6,72,2026-01-15
1877,290,7,502,2026-01-15
1878,150,1,682,2026-01-15
1879,160,7,301,2026-01-15
1880,203,10,803,2026-01-15
1881,342,2,496,2026-01-15
1882,392,1,43,2026-01-15
1883,452,10,385,2026-01-15
1884,499,6,127,2026-01-15
1885,182,4,286,2026-01-15
1886,52,7,170,2026-01-15
1887,190,8,428,2026-01-15
1888,322,7,819,2026-01-15
1889,315,9,827,2026-01-15
1890,498,2,894,2026-01-15
1891,475,10,676,2026-01-15
1892,256,8,947,2026-01-15
1893,327,9,99,2026-01-15
1894,410,10,153,2026-01-15
1895,245,8,876,2026-01-15
1896,221,8,814,2026-01-15
1897,26,8,350,2026-01-15
1898,430,6,713,2026-01-15
1899,115,9,363,2026-01-15
1900,120,9,462,2026-01-15
1901,148,5,874,2026-01-15
1902,371,3,566,2026-01-15
1903,245,9,248,2026-01-15
1904,127,5,653,2026-01-15
1905,337,3,617,2026-01-15
1906,173,4,233,2026-01-15
1907,436,3,382,2026-01-15
1908,3,8,540,2026-01-15
1909,449,2,204,2026-01-15
1910,460,7,988,2026-01-15
1911,236,3,469,2026-01-15
1912,113,5,264,2026-01-15
1913,215,3,57,2026-01-15
1914,199,7,455,2026-01-15
1915,262,6,662,2026-01-15
1916,426,1,633,2026-01-15
1917,453,4,197,2026-01-15
1918,60,2,109,2026-01-15
1919,227,5,113,2026-01-15
1920,399,3,668,2026-01-15
1921,139,8,348,2026-01-15
1922,380,6,528,2026-01-15
1923,158,8,472,2026-01-15
1924,330,9,297,2026-01-15
1925,407,7,971,2026-01-15
1926,9,9,714,2026-01-15
1927,455,8,792,2026-01-15
1928,362,3,596,2026-01-15
1929,333,4,21,2026-01-15
1930,287,3,6,2026-01-15
1931,326,7,16,2026-01-15
1932,476,9,862,2026-01-15
1933,122,7,70,2026-01-15
1934,81,2,320,2026-01-15
1935,375,4,210,2026-01-15
1936,328,9,402,2026-01-15
1937,14,9,950,2026-01-15
1938,187,8,457,2026-01-15
1939,100,7,57,2026-01-15
1940,269,5,700,2026-01-15
1941,478,5,11,2026-01-15
1942,170,10,40,2026-01-15
1943,259,8,101,2026-01-15
1944,270,9,861,2026-01-15
1945,59,10,589,2026-01-15
1946,100,3,266,2026-01-15
1947,79,9,774,2026-01-15
1948,63,8,288,2026-01-15
1949,227,5,64,2026-01-15
1950,338,7,300,2026-01-15
1951,476,4,440,2026-01-15
1952,468,9,323,2026-01-15
1953,481,10,548,2026-01-15
1954,345,10,778,2026-01-15
1955,193,2,631,2026-01-15
1956,405,4,828,2026-01-15
1957,275,6,886,2026-01-15
1958,156,10,836,2026-01-15
1959,288,2,660,2026-01-15
1960,226,1,11,2026-01-15
1961,497,4,852,2026-01-15
1962,377,9,771,2026-01-15
1963,176,9,126,2026-01-15
1964,343,1,173,2026-01-15
1965,28,3,611,2026-01-15
1966,411,9,118,2026-01-15
1967,312,9,761,2026-01-15
1968,185,10,96,2026-01-15
1969,328,6,254,2026-01-15
1970,142,8,261,2026-01-15
1971,57,10,209,2026-01-15
1972,38,10,502,2026-01-15
1973,4,6,666,2026-01-15
1974,452,10,885,2026-01-15
1975,251,10,104,2026-01-15
1976,166,6,554,2026-01-15
1977,24,10,766,2026-01-15
1978,19,2,365,2026-01-15
1979,99,5,771,2026-01-15
1980,349,2,517,2026-01-15
1981,151,7,994,2026-01-15
1982,405,2,149,2026-01-15
1983,490,1,815,2026-01-15
1984,434,10,673,2026-01-15
1985,465,1,937,2026-01-15
1986,7,6,225,2026-01-15
1987,87,8,994,2026-01-15
1988,33,1,635,2026-01-15
1989,402,2,229,2026-01-15
1990,23,1,644,2026-01-15
1991,240,9,682,2026-01-15
1992,92,7,269,2026-01-15
1993,355,6,438,2026-01-15
1994,33,6,823,2026-01-15
1995,204,6,776,2026-01-15
1996,203,2,111,2026-01-15
1997,188,3,694,2026-01-15
1998,295,6,405,2026-01-15
1999,375,8,797,2026-01-15
2000,344,4,489,2026-01-15
2001,198,10,388,2026-01-15
2002,167,2,858,2026-01-15
2003,40,4,554,2026-01-15
2004,302,4,927,2026-01-15
2005,380,8,576,2026-01-15
2006,314,10,350,2026-01-15
2007,183,3,788,2026-01-15
2008,114,6,652,2026-01-15
2009,426,1,39,2026-01-15
2010,456,1,504,2026-01-15
2011,387,9,796,2026-01-15
2012,51,1,843,2026-01-15
2013,467,2,826,2026-01-15
2014,406,10,258,2026-01-15
2015,342,9,235,2026-01-15
2016,51,2,796,2026-01-15
2017,210,2,438,2026-01-15
2018,85,3,395,2026-01-15
2019,90,10,134,2026-01-15
2020,200,7,303,2026-01-15
2021,384,7,765,2026-01-15
2022,91,6,398,2026-01-15
2023,189,9,277,2026-01-15
2024,89,9,853,2026-01-15
2025,166,10,198,2026-01-15
2026,264,9,682,2026-01-15
2027,243,6,549,2026-01-15
2028,391,9,224,2026-01-15
2029,73,10,22,2026-01-15
2030,217,10,959,2026-01-15
2031,283,4,696,2026-01-15
2032,20,2,200,2026-01-15
2033,179,7,479,2026-01-15
2034,248,6,137,2026-01-15
2035,422,10,604,2026-01-15
2036,100,4,67,2026-01-15
2037,449,4,590,2026-01-15
2038,80,8,33,2026-01-15
2039,336,5,545,2026-01-15
2040,339,6,468,2026-01-15
2041,249,5,226,2026-01-15
2042,173,2,82,2026-01-15
2043,250,10,216,2026-01-15
2044,46,7,974,2026-01-15
2045,117,10,127,2026-01-15
2046,187,8,60,2026-01-15
2047,319,4,927,2026-01-15
2048,8,8,235,2026-01-15
2049,319,9,858,2026-01-15
2050,378,1,15,2026-01-15
2051,403,5,611,2026-01-15
2052,163,5,436,2026-01-15
2053,20,4,688,2026-01-15
2054,224,9,815,2026-01-15
2055,204,3,36,2026-01-15
2056,164,1,248,2026-01-15
2057,7,7,494,2026-01-15
2058,100,3,331,2026-01-15
2059,253,4,683,2026-01-15
2060,398,1,907,2026-01-15
2061,403,2,970,2026-01-15
2062,99,3,325,2026-01-15
2063,338,2,194,2026-01-15
2064,392,6,302,2026-01-15
2065,255,6,478,2026-01-15
2066,457,1,452,2026-01-15
2067,2,5,589,2026-01-15
2068,356,2,999,2026-01-15
2069,155,2,960,2026-01-15
2070,249,3,269,2026-01-15
2071,140,7,537,2026-01-15
2072,389,3,764,2026-01-15
2073,270,7,449,2026-01-15
2074,39,9,100,2026-01-15
2075,24,5,498,2026-01-15
2076,319,7,703,2026-01-15
2077,386,1,165,2026-01-15
2078,404,5,806,2026-01-15
2079,160,5,421,2026-01-15
2080,102,6,917,2026-01-15
2081,265,5,64,2026-01-15
2082,112,2,871,2026-01-15
2083,467,8,38,2026-01-15
2084,296,5,451,2026-01-15
2085,215,4,518,2026-01-15
2086,157,8,773,2026-01-15
2087,229,6,881,2026-01-15
2088,251,5,889,2026-01-15
2089,279,6,882,2026-01-15
2090,440,1,790,2026-01-15
2091,488,4,859,2026-01-15
2092,320,2,786,2026-01-15
2093,110,10,291,2026-01-15
2094,121,9,521,2026-01-15
2095,163,3,989,2026-01-15
2096,122,1,442,2026-01-15
2097,149,8,510,2026-01-15
2098,129,8,912,2026-01-15
2099,239,7,715,2026-01-15
2100,415,8,897,2026-01-15
2101,134,4,670,2026-01-15
2102,390,5,598,2026-01-15
2103,117,6,6,2026-01-15
2104,285,5,711,2026-01-15
2105,477,5,581,2026-01-15
2106,89,1,625,2026-01-15
2107,320,4,680,2026-01-15
2108,320,8,213,2026-01-15
2109,181,3,732,2026-01-15
2110,34,8,294,2026-01-15
2111,105,3,263,2026-01-15
2112,231,6,437,2026-01-15
2113,250,3,574,2026-01-15
2114,58,2,577,2026-01-15
2115,389,9,391,2026-01-15
2116,491,4,114,2026-01-15
2117,263,4,206,2026-01-15
2118,349,1,751,2026-01-15
2119,120,9,397,2026-01-15
2120,444,5,169,2026-01-15
2121,125,6,566,2026-01-15
2122,495,10,401,2026-01-15
2123,206,6,256,2026-01-15
2124,243,8,815,2026-01-15
2125,310,10,541,2026-01-15
2126,273,3,726,2026-01-15
2127,439,9,413,2026-01-15
2128,293,1,925,2026-01-15
2129,225,7,801,2026-01-15
2130,21,10,368,2026-01-15
2131,412,6,353,2026-01-15
2132,98,7,580,2026-01-15
2133,125,1,25,2026-01-15
2134,414,4,21,2026-01-15
2135,315,2,844,2026-01-15
2136,197,9,699,2026-01-15
2137,107,3,455,2026-01-15
2138,240,1,890,2026-01-15
2139,44,1,118,2026-01-15
2140,460,6,649,2026-01-15
2141,31,1,894,2026-01-15
2142,275,5,841,2026-01-15
2143,145,8,897,2026-01-15
2144,323,2,597,2026-01-15
2145,77,5,747,2026-01-15
2146,389,7,173,2026-01-15
2147,240,1,958,2026-01-15
2148,161,8,651,2026-01-15
2149,378,9,746,2026-01-15
2150,23,8,770,2026-01-15
2151,270,10,299,2026-01-15
2152,461,4,866,2026-01-15
2153,105,10,304,2026-01-15
2154,100,8,605,2026-01-15
2155,315,1,74,2026-01-15
2156,428,5,523,2026-01-15
2157,124,1,469,2026-01-15
2158,229,6,118,2026-01-15
2159,381,8,36,2026-01-15
2160,139,10,505,2026-01-15
2161,81,6,576,2026-01-15
2162,327,10,809,2026-01-15
2163,328,9,541,2026-01-15
2164,384,4,366,2026-01-15
2165,84,7,149,2026-01-15
2166,210,6,782,2026-01-15
2167,50,3,445,2026-01-15
2168,212,5,109,2026-01-15
2169,419,5,149,2026-01-15
2170,483,7,39,2026-01-15
2171,312,5,833,2026-01-15
2172,14,3,399,2026-01-15
2173,225,8,892,2026-01-15
2174,390,6,240,2026-01-15
2175,234,1,39,2026-01-15
2176,405,9,862,2026-01-15
2177,465,5,303,2026-01-15
2178,212,2,751,2026-01-15
2179,434,5,202,2026-01-15
2180,366,3,91,2026-01-15
2181,462,5,383,2026-01-15
2182,253,6,190,2026-01-15
2183,124,6,915,2026-01-15
2184,135,3,823,2026-01-15
2185,330,5,877,2026-01-15
2186,39,6,558,2026-01-15
2187,265,4,843,2026-01-15
2188,457,2,557,2026-01-15
2189,268,5,939,2026-01-15
2190,169,6,470,2026-01-15
2191,175,9,432,2026-01-15
2192,451,2,415,2026-01-15
2193,269,8,6,2026-01-15
2194,13,10,648,2026-01-15
2195,234,10,306,2026-01-15
2196,324,9,495,2026-01-15
2197,268,10,414,2026-01-15
2198,81,7,78,2026-01-15
2199,317,10,988,2026-01-15
2200,106,4,579,2026-01-15
2201,153,2,312,2026-01-15
2202,327,7,3,2026-01-15
2203,130,7,939,2026-01-15
2204,147,8,894,2026-01-15
2205,296,6,667,2026-01-15
2206,340,10,838,2026-01-15
2207,100,5,749,2026-01-15
2208,230,4,147,2026-01-15
2209,151,10,223,2026-01-15
2210,487,5,803,2026-01-15
2211,29,4,238,2026-01-15
2212,377,5,82,2026-01-15
2213,338,1,629,2026-01-15
2214,450,8,900,2026-01-15
2215,244,5,830,2026-01-15
2216,372,4,351,2026-01-15
2217,20,3,991,2026-01-15
2218,231,10,842,2026-01-15
2219,159,7,977,2026-01-15
2220,419,5,274,2026-01-15
2221,309,2,273,2026-01-15
2222,122,10,320,2026-01-15
2223,491,3,450,2026-01-15
2224,186,2,829,2026-01-15
2225,193,1,325,2026-01-15
2226,225,10,543,2026-01-15
2227,13,5,938,2026-01-15
2228,418,5,359,2026-01-15
2229,177,5,714,2026-01-15
2230,404,5,102,2026-01-15
2231,301,2,196,2026-01-15
2232,315,7,5,2026-01-15
2233,349,7,38,2026-01-15
2234,409,1,398,2026-01-15
2235,85,4,767,2026-01-15
2236,205,5,764,2026-01-15
2237,363,3,516,2026-01-15
2238,471,6,403,2026-01-15
2239,111,2,236,2026-01-15
2240,183,7,935,2026-01-15
2241,240,4,561,2026-01-15
2242,264,3,859,2026-01-15
2243,246,1,488,2026-01-15
2244,277,9,391,2026-01-15
2245,19,5,185,2026-01-15
2246,357,2,256,2026-01-15
2247,360,2,199,2026-01-15
2248,102,3,530,2026-01-15
2249,305,2,41,2026-01-15
2250,244,6,88,2026-01-15
2251,199,5,462,2026-01-15
2252,84,10,486,2026-01-15
2253,258,5,643,2026-01-15
2254,248,8,470,2026-01-15
2255,231,5,542,2026-01-15
2256,334,8,690,2026-01-15
2257,383,7,585,2026-01-15
2258,43,3,615,2026-01-15
2259,262,4,958,2026-01-15
2260,227,10,811,2026-01-15
2261,279,9,890,2026-01-15
2262,264,8,605,2026-01-15
2263,30,1,768,2026-01-15
2264,457,2,95,2026-01-15
2265,12,1,757,2026-01-15
2266,286,7,540,2026-01-15
2267,109,7,703,2026-01-15
2268,220,10,250,2026-01-15
2269,377,10,789,2026-01-15
2270,397,3,82,2026-01-15
2271,443,8,211,2026-01-15
2272,422,8,104,2026-01-15
2273,75,2,103,2026-01-15
2274,95,4,546,2026-01-15
2275,349,3,937,2026-01-15
2276,396,8,748,2026-01-15
2277,218,10,844,2026-01-15
2278,111,8,61,2026-01-15
2279,229,1,385,2026-01-15
2280,446,1,664,2026-01-15
2281,234,6,987,2026-01-15
2282,165,1,657,2026-01-15
2283,26,6,897,2026-01-15
2284,265,9,620,2026-01-15
2285,165,10,114,2026-01-15
2286,154,5,115,2026-01-15
2287,95,1,524,2026-01-15
2288,220,4,636,2026-01-15
2289,268,6,165,2026-01-15
2290,456,9,722,2026-01-15
2291,257,2,690,2026-01-15
2292,61,7,469,2026-01-15
2293,11,10,751,2026-01-15
2294,460,7,334,2026-01-15
2295,369,4,657,2026-01-15
2296,144,4,184,2026-01-15
2297,469,5,660,2026-01-15
2298,458,4,214,2026-01-15
2299,288,2,165,2026-01-15
2300,276,7,168,2026-01-15
2301,80,10,757,2026-01-15
2302,202,9,546,2026-01-15
2303,338,9,804,2026-01-15
2304,468,8,905,2026-01-15
2305,346,5,635,2026-01-15
2306,230,1,401,2026-01-15
2307,52,10,835,2026-01-15
2308,68,5,90,2026-01-15
2309,134,7,649,2026-01-15
2310,484,8,24,2026-01-15
2311,470,5,243,2026-01-15
2312,267,1,68,2026-01-15
2313,346,8,755,2026-01-15
2314,109,1,617,2026-01-15
2315,450,7,725,2026-01-15
2316,49,10,831,2026-01-15
2317,63,10,754,2026-01-15
2318,242,9,560,2026-01-15
2319,228,5,831,2026-01-15
2320,158,2,694,2026-01-15
2321,338,4,339,2026-01-15
2322,223,8,403,2026-01-15
2323,58,1,297,2026-01-15
2324,361,6,16,2026-01-15
2325,471,9,852,2026-01-15
2326,163,5,201,2026-01-15
2327,490,8,522,2026-01-15
2328,44,7,388,2026-01-15
2329,197,3,59,2026-01-15
2330,239,8,827,2026-01-15
2331,443,3,649,2026-01-15
2332,418,10,107,2026-01-15
2333,111,8,359,2026-01-15
2334,145,6,123,2026-01-15
2335,378,6,398,2026-01-15
2336,203,5,755,2026-01-15
2337,35,7,816,2026-01-15
2338,391,2,620,2026-01-15
2339,359,8,476,2026-01-15
2340,229,8,930,2026-01-15
2341,52,3,737,2026-01-15
2342,356,9,526,2026-01-15
2343,498,3,862,2026-01-15
2344,60,1,682,2026-01-15
2345,18,1,138,2026-01-15
2346,229,1,669,2026-01-15
2347,431,7,222,2026-01-15
2348,375,7,466,2026-01-15
2349,123,5,294,2026-01-15
2350,315,9,365,2026-01-15
2351,272,10,615,2026-01-15
2352,63,10,766,2026-01-15
2353,454,2,74,2026-01-15
2354,438,5,779,2026-01-15
2355,20,9,982,2026-01-15
2356,226,8,565,2026-01-15
2357,271,7,2,2026-01-15
2358,422,7,209,2026-01-15
2359,244,9,737,2026-01-15
2360,378,2,804,2026-01-15
2361,221,2,125,2026-01-15
2362,18,1,556,2026-01-15
2363,353,1,847,2026-01-15
2364,163,3,235,2026-01-15
2365,95,9,66,2026-01-15
2366,251,6,350,2026-01-15
2367,448,9,986,2026-01-15
2368,398,2,684,2026-01-15
2369,375,6,556,2026-01-15
2370,155,3,204,2026-01-15
2371,468,1,945,2026-01-15
2372,464,4,553,2026-01-15
2373,419,3,24,2026-01-15
2374,183,6,3,2026-01-15
2375,171,7,669,2026-01-15
2376,186,9,654,2026-01-15
2377,317,2,175,2026-01-15
2378,192,10,672,2026-01-15
2379,84,5,548,2026-01-15
2380,498,5,853,2026-01-15
2381,29,8,870,2026-01-15
2382,178,8,865,2026-01-15
2383,435,2,309,2026-01-15
2384,484,6,861,2026-01-15
2385,264,10,991,2026-01-15
2386,73,4,657,2026-01-15
2387,207,7,612,2026-01-15
2388,175,5,114,2026-01-15
2389,225,8,270,2026-01-15
2390,358,2,942,2026-01-15
2391,415,5,730,2026-01-15
2392,47,1,662,2026-01-15
2393,271,3,833,2026-01-15
2394,72,6,631,2026-01-15
2395,296,6,514,2026-01-15
2396,452,5,271,2026-01-15
2397,131,4,401,2026-01-15
2398,430,6,485,2026-01-15
2399,109,2,98,2026-01-15
2400,353,4,919,2026-01-15
2401,275,1,297,2026-01-15
2402,480,8,292,2026-01-15
2403,35,6,633,2026-01-15
2404,50,1,239,2026-01-15
2405,459,5,925,2026-01-15
2406,401,6,106,2026-01-15
2407,84,4,718,2026-01-15
2408,416,7,414,2026-01-15
2409,298,3,168,2026-01-15
2410,301,1,151,2026-01-15
2411,70,10,559,2026-01-15
2412,455,1,911,2026-01-15
2413,143,4,737,2026-01-15
2414,186,10,811,2026-01-15
2415,89,1,506,2026-01-15
2416,317,8,735,2026-01-15
2417,478,9,19,2026-01-15
2418,201,9,16,2026-01-15
2419,260,2,448,2026-01-15
2420,448,10,726,2026-01-15
2421,122,3,593,2026-01-15
2422,364,3,557,2026-01-15
2423,230,5,575,2026-01-15
2424,278,6,977,2026-01-15
2425,417,9,421,2026-01-15
2426,330,9,834,2026-01-15
2427,130,10,228,2026-01-15
2428,10,8,518,2026-01-15
2429,240,2,36,2026-01-15
2430,91,2,925,2026-01-15
2431,94,7,881,2026-01-15
2432,447,10,761,2026-01-15
2433,144,2,555,2026-01-15
2434,467,5,741,2026-01-15
2435,86,1,162,2026-01-15
2436,366,2,307,2026-01-15
2437,15,8,583,2026-01-15
2438,135,6,698,2026-01-15
2439,97,3,115,2026-01-15
2440,340,1,820,2026-01-15
2441,98,4,816,2026-01-15
2442,13,6,638,2026-01-15
2443,250,1,798,2026-01-15
2444,148,10,883,2026-01-15
2445,41,5,375,2026-01-15
2446,487,2,907,2026-01-15
2447,15,7,257,2026-01-15
2448,319,6,697,2026-01-15
2449,116,3,955,2026-01-15
2450,481,7,234,2026-01-15
2451,185,1,821,2026-01-15
2452,206,5,900,2026-01-15
2453,423,2,425,2026-01-15
2454,133,10,364,2026-01-15
2455,73,1,690,2026-01-15
2456,466,10,967,2026-01-15
2457,63,3,951,2026-01-15
2458,431,2,394,2026-01-15
2459,35,7,740,2026-01-15
2460,251,4,915,2026-01-15
2461,364,6,722,2026-01-15
2462,23,5,6,2026-01-15
2463,220,2,613,2026-01-15
2464,97,7,577,2026-01-15
2465,296,8,256,2026-01-15
2466,121,5,396,2026-01-15
2467,278,1,668,2026-01-15
2468,281,7,62,2026-01-15
2469,4,7,828,2026-01-15
2470,6,8,1000,2026-01-15
2471,430,4,44,2026-01-15
2472,97,6,725,2026-01-15
2473,500,2,976,2026-01-15
2474,126,1,145,2026-01-15
2475,373,7,295,2026-01-15
2476,482,9,908,2026-01-15
2477,423,9,948,2026-01-15
2478,89,4,993,2026-01-15
2479,227,9,307,2026-01-15
2480,52,1,957,2026-01-15
2481,302,7,307,2026-01-15
2482,32,2,751,2026-01-15
2483,324,4,809,2026-01-15
2484,351,2,486,2026-01-15
2485,18,3,989,2026-01-15
2486,377,8,185,2026-01-15
2487,248,6,818,2026-01-15
2488,194,4,52,2026-01-15
2489,173,1,962,2026-01-15
2490,327,5,29,2026-01-15
2491,75,4,715,2026-01-15
2492,126,10,771,2026-01-15
2493,349,9,524,2026-01-15
2494,380,10,164,2026-01-15
2495,421,8,335,2026-01-15
2496,68,2,48,2026-01-15
2497,216,8,634,2026-01-15
2498,113,6,333,2026-01-15
2499,183,7,688,2026-01-15
2500,202,6,706,2026-01-15
2501,392,8,389,2026-01-15
2502,181,10,277,2026-01-15
2503,21,3,900,2026-01-15
2504,261,2,713,2026-01-15
2505,72,2,701,2026-01-15
2506,348,2,464,2026-01-15
2507,323,9,717,2026-01-15
2508,41,7,386,2026-01-15
2509,333,2,759,2026-01-15
2510,406,10,501,2026-01-15
2511,309,2,713,2026-01-15
2512,85,7,467,2026-01-15
2513,346,6,73,2026-01-15
2514,172,2,281,2026-01-15
2515,425,6,898,2026-01-15
2516,360,9,887,2026-01-15
2517,435,1,660,2026-01-15
2518,105,2,496,2026-01-15
2519,282,7,432,2026-01-15
2520,436,1,185,2026-01-15
2521,396,8,630,2026-01-15
2522,161,7,561,2026-01-15
2523,491,5,90,2026-01-15
2524,396,8,346,2026-01-15
2525,274,6,417,2026-01-15
2526,376,7,952,2026-01-15
2527,72,5,19,2026-01-15
2528,142,10,239,2026-01-15
2529,276,2,296,2026-01-15
2530,131,1,898,2026-01-15
2531,7,4,343,2026-01-15
2532,11,7,376,2026-01-15
2533,5,9,419,2026-01-15
2534,131,7,754,2026-01-15
2535,218,10,846,2026-01-15
2536,25,5,706,2026-01-15
2537,110,9,17,2026-01-15
2538,246,8,953,2026-01-15
2539,415,3,463,2026-01-15
2540,460,9,85,2026-01-15
2541,419,5,163,2026-01-15
2542,21,4,524,2026-01-15
2543,239,6,721,2026-01-15
2544,24,6,403,2026-01-15
2545,482,9,478,2026-01-15
2546,188,4,116,2026-01-15
2547,290,2,257,2026-01-15
2548,473,7,84,2026-01-15
2549,233,10,816,2026-01-15
2550,228,10,531,2026-01-15
2551,493,1,184,2026-01-15
2552,166,8,911,2026-01-15
2553,188,9,544,2026-01-15
2554,275,1,563,2026-01-15
2555,362,2,188,2026-01-15
2556,394,2,638,2026-01-15
2557,475,7,379,2026-01-15
2558,417,8,518,2026-01-15
2559,455,4,425,2026-01-15
2560,178,3,953,2026-01-15
2561,150,9,96,2026-01-15
2562,207,9,928,2026-01-15
2563,283,7,826,2026-01-15
2564,113,2,386,2026-01-15
2565,380,7,602,2026-01-15
2566,64,5,260,2026-01-15
2567,31,4,769,2026-01-15
2568,351,5,389,2026-01-15
2569,66,10,271,2026-01-15
2570,317,6,236,2026-01-15
2571,344,9,965,2026-01-15
2572,340,5,306,2026-01-15
2573,420,7,515,2026-01-15
2574,61,9,439,2026-01-15
2575,241,6,918,2026-01-15
2576,225,10,20,2026-01-15
2577,363,4,233,2026-01-15
2578,267,2,354,2026-01-15
2579,119,3,444,2026-01-15
2580,26,8,647,2026-01-15
2581,206,2,739,2026-01-15
2582,468,2,175,2026-01-15
2583,45,6,466,2026-01-15
2584,311,4,511,2026-01-15
2585,23,8,958,2026-01-15
2586,266,1,523,2026-01-15
2587,195,2,251,2026-01-15
2588,424,5,106,2026-01-15
2589,78,1,858,2026-01-15
2590,313,10,3,2026-01-15
2591,218,1,213,2026-01-15
2592,208,7,79,2026-01-15
2593,466,2,644,2026-01-15
2594,80,6,747,2026-01-15
2595,247,3,354,2026-01-15
2596,246,7,496,2026-01-15
2597,293,2,577,2026-01-15
2598,24,8,377,2026-01-15
2599,199,1,601,2026-01-15
2600,224,6,81,2026-01-15
2601,9,8,904,2026-01-15
2602,422,10,490,2026-01-15
2603,471,5,675,2026-01-15
2604,81,10,477,2026-01-15
2605,475,9,667,2026-01-15
2606,139,3,461,2026-01-15
2607,263,9,905,2026-01-15
2608,423,8,194,2026-01-15
2609,394,2,649,2026-01-15
2610,432,9,938,2026-01-15
2611,17,4,405,2026-01-15
2612,25,3,611,2026-01-15
2613,308,10,797,2026-01-15
2614,10,6,843,2026-01-15
2615,339,9,998,2026-01-15
2616,187,5,538,2026-01-15
2617,22,1,752,2026-01-15
2618,160,1,992,2026-01-15
2619,274,6,7,2026-01-15
2620,75,5,906,2026-01-15
2621,365,3,992,2026-01-15
2622,207,2,381,2026-01-15
2623,141,7,782,2026-01-15
2624,51,2,826,2026-01-15
2625,291,10,406,2026-01-15
2626,329,2,354,2026-01-15
2627,103,3,579,2026-01-15
2628,22,3,317,2026-01-15
2629,143,6,985,2026-01-15
2630,173,9,447,2026-01-15
2631,55,5,559,2026-01-15
2632,36,10,475,2026-01-15
2633,314,9,821,2026-01-15
2634,137,9,857,2026-01-15
2635,179,7,270,2026-01-15
2636,414,1,931,2026-01-15
2637,465,6,455,2026-01-15
2638,123,8,447,2026-01-15
2639,219,9,98,2026-01-15
2640,44,7,779,2026-01-15
2641,217,1,807,2026-01-15
2642,422,10,579,2026-01-15
2643,420,10,485,2026-01-15
2644,185,3,437,2026-01-15
2645,246,7,557,2026-01-15
2646,59,6,170,2026-01-15
2647,222,7,420,2026-01-15
2648,100,1,117,2026-01-15
2649,11,6,453,2026-01-15
2650,73,3,78,2026-01-15
2651,145,8,731,2026-01-15
2652,179,6,112,2026-01-15
2653,436,9,887,2026-01-15
2654,138,10,47,2026-01-15
2655,350,2,793,2026-01-15
2656,270,1,682,2026-01-15
2657,100,8,860,2026-01-15
2658,124,10,482,2026-01-15
2659,457,5,326,2026-01-15
2660,375,3,391,2026-01-15
2661,165,9,967,2026-01-15
2662,345,1,320,2026-01-15
2663,265,6,349,2026-01-15
2664,334,10,589,2026-01-15
2665,307,6,326,2026-01-15
2666,133,5,500,2026-01-15
2667,74,3,925,2026-01-15
2668,476,9,945,2026-01-15
2669,251,6,368,2026-01-15
2670,249,5,83,2026-01-15
2671,71,3,42,2026-01-15
2672,196,7,740,2026-01-15
2673,64,5,274,2026-01-15
2674,365,2,697,2026-01-15
2675,367,7,858,2026-01-15
2676,483,3,880,2026-01-15
2677,412,8,32,2026-01-15
2678,12,5,122,2026-01-15
2679,439,6,440,2026-01-15
